feature,category,n_active,active_path,active_ben,inactive_path,inactive_ben,odds_ratio,log2_or,p_value,path_rate_active,ben_rate_active,q_value
720,dna-private,102,83,19,7985,744,0.4070263322677389,-1.2968059632872242,0.0011266396424773686,0.8137254901960784,0.18627450980392157,0.010700245850664454
721,dna-private,50,47,3,8021,760,1.48443668702988,0.5699155619969191,0.7985132540164093,0.94,0.06,0.982621515242012
722,dna-private,25,23,2,8045,761,1.0878185208203854,0.12143789394974983,1.0,0.92,0.08,1.0
723,prot-private,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,0.8877285057891666
724,dna-private,37,37,0,8031,763,7.129739152088651,2.8338492953406753,0.07162832242165393,1.0,0.0,0.24502720249217363
725,dna-private,46,38,8,8030,755,0.44660647571606477,-1.16292392474865,0.05683656199684942,0.8260869565217391,0.17391304347826086,0.20878737060067137
726,prot-private,101,97,4,7971,759,2.309089198343997,1.2073239043909312,0.10736899965978436,0.9603960396039604,0.039603960396039604,0.31781896532027004
727,dna-private,186,165,21,7903,742,0.7376945463747944,-0.4389045247427462,0.18745374356029515,0.8870967741935484,0.11290322580645161,0.46555528952556874
728,prot-private,631,629,2,7439,761,32.1729399112784,5.007775868044012,5.929305634951283e-23,0.9968304278922345,0.003169572107765452,1.72405963847045e-20
729,dna-private,127,123,4,7945,759,2.937602265575834,1.5546390765188247,0.024435446900136694,0.968503937007874,0.031496062992125984,0.11403208553397125
730,prot-private,10,10,0,8058,763,1.9896382701495317,0.9925061627800148,1.0,1.0,0.0,1.0
731,dna-private,29,25,4,8043,759,0.589798582618426,-0.7617057395135263,0.31079880204109256,0.8620689655172413,0.13793103448275862,0.6226498095050591
732,dna-private,11,8,3,8060,760,0.25144747725392885,-1.9916710158055382,0.06272898865567579,0.7272727272727273,0.2727272727272727,0.2222264077961148
733,dna-private,73,71,2,7997,761,3.3782043266224835,1.7562565904513359,0.08999664918085996,0.9726027397260274,0.0273972602739726,0.28301774867192236
734,dna-private,23,21,2,8047,761,0.9929787498446626,-0.010165251073051074,1.0,0.9130434782608695,0.08695652173913043,1.0
735,prot-private,16,15,1,8053,762,1.4193468272693406,0.5052271650451089,1.0,0.9375,0.0625,1.0
736,dna-private,40,39,1,8029,762,3.7013326690746045,1.8880448082821413,0.2551092409239627,0.975,0.025,0.5513510181203997
737,dna-private,134,117,17,7951,746,0.6457345357964592,-0.6309869061327846,0.11820477870043775,0.8731343283582089,0.12686567164179105,0.3382392607779369
738,dna-private,346,339,7,7729,756,4.736964678483633,2.243962914400521,3.9574888204238706e-07,0.9797687861271677,0.02023121387283237,1.0827093854612218e-05
739,dna-private,76,65,11,8003,752,0.5552463280815149,-0.8488001478194835,0.0954192830770926,0.8552631578947368,0.14473684210526316,0.29523037776522154
740,prot-private,11,11,0,8057,763,2.179398076326404,1.1239297349069568,0.6147434751291604,1.0,0.0,0.8877285057891666
741,dna-private,68,65,3,8003,760,2.057561747677954,1.040935726749968,0.2791915717124593,0.9558823529411765,0.04411764705882353,0.577637734577502
742,prot-private,22,20,2,8048,761,0.9455765407554672,-0.08073385141461938,0.7149840631017713,0.9090909090909091,0.09090909090909091,0.929036603167421
743,dna-private,95,62,33,8006,730,0.1713109107563267,-2.545311055591737,8.729681834904815e-13,0.6526315789473685,0.3473684210526316,6.734325986926571e-11
744,dna-private,81,77,4,7991,759,1.828400700788387,0.8705822770100311,0.3187035313952999,0.9506172839506173,0.04938271604938271,0.6327202461524336
745,dna-private,24,20,4,8048,759,0.47154572564612324,-1.0845304195026986,0.14800296197823892,0.8333333333333334,0.16666666666666666,0.3984695130183356
746,dna-private,132,128,4,7940,759,3.058942065491184,1.6130327833851463,0.017928328781143345,0.9696969696969697,0.030303030303030304,0.0907216637118097
747,dna-private,11,8,3,8060,760,0.25144747725392885,-1.9916710158055382,0.06272898865567579,0.7272727272727273,0.2727272727272727,0.2222264077961148
748,dna-private,32,30,2,8038,761,1.4201293854192585,0.5060223770533188,1.0,0.9375,0.0625,1.0
749,dna-private,135,117,18,7951,745,0.6090428876870834,-0.7153842712304715,0.061986448746363054,0.8666666666666667,0.13333333333333333,0.2222264077961148
750,dna-private,36,33,3,8035,760,1.0404480398257623,0.05720491840578896,1.0,0.9166666666666666,0.08333333333333333,1.0
751,dna-private,86,78,8,7990,755,0.9213078848560701,-0.11824473474064956,0.8460022462658843,0.9069767441860465,0.09302325581395349,1.0
752,dna-private,15,13,2,8055,761,0.614090626939789,-0.7034765119492934,0.37647785138890716,0.8666666666666667,0.13333333333333333,0.701027723275896
753,dna-private,37,35,2,8033,761,1.6578488733972363,0.7293124992717513,0.7674493121844022,0.9459459459459459,0.05405405405405406,0.9628139396140194
754,dna-private,48,44,4,8024,759,1.0405034895314058,0.05728180344058294,1.0,0.9166666666666666,0.08333333333333333,1.0
755,dna-private,69,66,3,8002,760,2.0894776305923517,1.063142313622643,0.2800930951306937,0.9565217391304348,0.043478260869565216,0.578236974109242
757,prot-private,41,41,0,8027,763,7.8941762690750545,2.980788733530644,0.04648979955695605,1.0,0.0,0.18023737674389115
758,dna-private,35,33,2,8035,761,1.5627255756067207,0.6440644542995428,0.7653062546149721,0.9428571428571428,0.05714285714285714,0.9627088941327722
759,dna-private,15,11,4,8057,759,0.2590604443341194,-1.948639346137071,0.03492376050102878,0.7333333333333333,0.26666666666666666,0.1468429529409219
760,prot-private,19,19,0,8049,763,3.699173861730542,1.8872031089403754,0.4020724346383381,1.0,0.0,0.7185975427578808
761,dna-private,42,36,6,8032,757,0.5654880478087649,-0.8224315632438842,0.17278394087249122,0.8571428571428571,0.14285714285714285,0.4404068081577996
762,prot-private,44,32,12,8036,751,0.24921187987390078,-2.004555251940176,0.00025034162366452747,0.7272727272727273,0.2727272727272727,0.0030427374194595303
763,dna-private,122,116,6,7952,757,1.8404594232059022,0.8800659428298615,0.19120304368361346,0.9508196721311475,0.04918032786885246,0.4730022939293579
764,dna-private,34,33,1,8035,762,3.1295581829495953,1.6459589982893192,0.360483975156175,0.9705882352941176,0.029411764705882353,0.6881966798436068
765,dna-private,100,95,5,7973,758,1.8063464191646807,0.8530745978489612,0.27913347909713404,0.95,0.05,0.577637734577502
766,dna-private,54,49,5,8019,758,0.9263499189425115,-0.11037083556529682,0.8072869656177273,0.9074074074074074,0.09259259259259259,0.987235435145587
768,dna-private,26,19,7,8049,756,0.254938501677227,-1.9717788243746233,0.00533995672421969,0.7307692307692307,0.2692307692307692,0.03703676406889987
769,dna-private,107,93,14,7975,749,0.6238871473354232,-0.6806430060304158,0.11593557545339228,0.8691588785046729,0.1308411214953271,0.3334336119852689
770,dna-private,54,51,3,8017,760,1.6115754022701758,0.6884716906849924,0.6248836820460282,0.9444444444444444,0.05555555555555555,0.8877285057891666
771,prot-private,21,20,1,8048,762,1.893638170974155,0.9211606925751572,1.0,0.9523809523809523,0.047619047619047616,1.0
772,prot-private,22,22,0,8046,763,4.269868887093767,2.0941917703507418,0.25303447370103727,1.0,0.0,0.5502139965319901
773,prot-private,19,17,2,8051,761,0.8034405663892684,-0.3157367887801676,0.677113499984792,0.8947368421052632,0.10526315789473684,0.9096240285714047
774,prot-private,20,20,0,8048,763,3.8893582655153134,1.9595321337374263,0.4103003441798839,1.0,0.0,0.7243976184025975
775,dna-private,38,37,1,8031,762,3.5106462457975347,1.811736628760338,0.2528650305028388,0.9736842105263158,0.02631578947368421,0.5502139965319901
776,dna-private,40,35,5,8033,758,0.6605253330013694,-0.5983142009480645,0.38935598611324007,0.875,0.125,0.7119955431576628
777,dna-private,16,15,1,8053,762,1.4193468272693406,0.5052271650451089,1.0,0.9375,0.0625,1.0
778,dna-private,125,101,24,7967,739,0.39035500606669177,-1.3571413234039638,0.00015893068368443475,0.808,0.192,0.002064460427241111
779,dna-private,74,67,7,8001,756,0.9043869516310461,-0.14498791765084137,0.8340671878135448,0.9054054054054054,0.0945945945945946,1.0
780,dna-private,40,38,2,8030,761,1.8006226650062267,0.8484958845424542,0.577200390112483,0.95,0.05,0.8877285057891666
782,dna-private,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.0
784,dna-private,32,25,7,8043,756,0.3356956359567326,-1.574774312765524,0.017370360114770785,0.78125,0.21875,0.08897013717321622
785,dna-private,118,114,4,7954,759,2.719575056575308,1.4433812427749966,0.04537013414557898,0.9661016949152542,0.03389830508474576,0.17796725884652362
787,dna-private,98,91,7,7977,756,1.2320421210981571,0.3010515797833409,0.7191353521426547,0.9285714285714286,0.07142857142857142,0.929036603167421
788,dna-private,25,22,3,8046,760,0.692683735189328,-0.5297312963785412,0.4725039628434682,0.88,0.12,0.7854287509007519
789,prot-private,45,42,3,8026,760,1.3256915026164964,0.40674508960855665,1.0,0.9333333333333333,0.06666666666666667,1.0
790,dna-private,19,19,0,8049,763,3.699173861730542,1.8872031089403754,0.4020724346383381,1.0,0.0,0.7185975427578808
791,prot-private,133,131,2,7937,761,6.280143631094872,2.6507975548969482,0.0009115767818079621,0.9849624060150376,0.015037593984962405,0.0089268399876531
792,prot-private,53,44,9,8024,754,0.4593995790406558,-1.1221785601485315,0.044351943669463476,0.8301886792452831,0.16981132075471697,0.17500036228660953
793,dna-private,259,252,7,7816,756,3.482088024564995,1.7999526736949998,0.00017272341042535216,0.972972972972973,0.02702702702702703,0.0022207295626116706
794,dna-private,27,23,4,8045,759,0.5424798011187073,-0.8823586741383294,0.28746707582594033,0.8518518518518519,0.14814814814814814,0.5895960643635672
795,dna-private,11,11,0,8057,763,2.179398076326404,1.1239297349069568,0.6147434751291604,1.0,0.0,0.8877285057891666
796,dna-private,25,22,3,8046,760,0.692683735189328,-0.5297312963785412,0.4725039628434682,0.88,0.12,0.7854287509007519
797,prot-private,44,23,21,8045,742,0.1010151232649679,-3.307356795711753,1.0566299877335038e-11,0.5227272727272727,0.4772727272727273,7.132252417201151e-10
798,prot-private,22,22,0,8046,763,4.269868887093767,2.0941917703507418,0.25303447370103727,1.0,0.0,0.5502139965319901
799,dna-private,40,26,14,8042,749,0.17296692365083313,-2.5314319162581214,3.16389563408062e-06,0.65,0.35,6.607472650179417e-05
800,dna-private,105,97,8,7971,755,1.148460042654623,0.1997006631879061,0.8614405760484256,0.9238095238095239,0.0761904761904762,1.0
801,dna-private,15,10,5,8058,758,0.18813601389923057,-2.410152051977507,0.006850581845258427,0.6666666666666666,0.3333333333333333,0.044801383001863065
802,dna-private,45,33,12,8035,751,0.25703173615432484,-1.959981592410887,0.0003149715298926253,0.7333333333333333,0.26666666666666666,0.0036974918726525577
803,dna-private,50,47,3,8021,760,1.48443668702988,0.5699155619969191,0.7985132540164093,0.94,0.06,0.982621515242012
804,dna-private,12,10,2,8058,761,0.47220153884338545,-1.0825253517576907,0.27814822883872553,0.8333333333333334,0.16666666666666666,0.577637734577502
805,prot-private,99,90,9,7978,754,0.9450990223113562,-0.08146259993113666,0.8565744818065316,0.9090909090909091,0.09090909090909091,1.0
806,dna-private,90,77,13,7991,750,0.5559138646361772,-0.8470667311632842,0.05775122805921538,0.8555555555555555,0.14444444444444443,0.21153066091456793
807,dna-private,46,43,3,8025,760,1.3574247144340603,0.4408721854148619,0.7950578534474642,0.9347826086956522,0.06521739130434782,0.9818428325039212
808,dna-private,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,0.8877285057891666
809,dna-private,23,20,3,8048,760,0.629555997349238,-0.667593387308373,0.4442764268572269,0.8695652173913043,0.13043478260869565,0.7581782814990148
810,prot-private,226,226,0,7842,763,44.10143449155244,5.462753678112121,1.9500936060870204e-09,1.0,0.0,8.472820495412572e-08
812,dna-private,206,200,6,7868,757,3.207083545161837,1.68126193676077,0.0015065804119440895,0.970873786407767,0.02912621359223301,0.013624100375953728
813,dna-private,68,62,6,8006,757,0.9770588725122824,-0.03348260073608785,0.8303897837748552,0.9117647058823529,0.08823529411764706,1.0
814,dna-private,136,127,9,7941,754,1.3398536428381536,0.422075418381963,0.5366360219593949,0.9338235294117647,0.0661764705882353,0.8490934127277155
815,dna-private,20,16,4,8052,759,0.3770491803278688,-1.4071753815058734,0.08818066269357304,0.8,0.2,0.2795489730786403
816,dna-private,62,59,3,8009,760,1.8662338202855122,0.9001297526598621,0.3681670075315167,0.9516129032258065,0.04838709677419355,0.6968809656830912
817,dna-private,10,10,0,8058,763,1.9896382701495317,0.9925061627800148,1.0,1.0,0.0,1.0
818,prot-private,228,213,15,7855,748,1.3522087842138766,0.4353179243233978,0.33789035253760263,0.9342105263157895,0.06578947368421052,0.6610938379263273
819,prot-private,35,34,1,8034,762,3.224794622852875,1.6892072826981948,0.3624586490896934,0.9714285714285714,0.02857142857142857,0.6895287838747061
820,dna-private,24,19,5,8049,758,0.3578581190209964,-1.4825403832543624,0.050845175438360646,0.7916666666666666,0.20833333333333334,0.19257992300300927
821,dna-private,38,33,5,8035,758,0.6226260112009957,-0.6835622459202733,0.3755053214500226,0.868421052631579,0.13157894736842105,0.701027723275896
822,dna-private,108,105,3,7963,760,3.3404495793042823,1.7400422829939481,0.02406913360808783,0.9722222222222222,0.027777777777777776,0.11267344209634059
823,prot-private,15,15,0,8053,763,2.9389085490780404,1.5552804669020328,0.6340216938892271,1.0,0.0,0.8912614365568161
824,prot-private,19,18,1,8050,762,1.7038509316770187,0.7687991210462928,1.0,0.9473684210526315,0.05263157894736842,1.0
825,prot-private,70,68,2,8000,761,3.23425,1.6934312000917977,0.08827945392995844,0.9714285714285714,0.02857142857142857,0.2795489730786403
826,prot-private,21,21,0,8047,763,4.079589934762349,2.028424145133909,0.25142759190310204,1.0,0.0,0.549679755577632
827,dna-private,70,64,6,8004,757,1.0088289188738964,0.012681537358834259,1.0,0.9142857142857143,0.08571428571428572,1.0
828,dna-private,18,16,2,8052,761,0.7560854446100348,-0.40337881341779425,0.6651558352122813,0.8888888888888888,0.1111111111111111,0.901825343293552
830,dna-private,264,233,31,7835,732,0.7022088642773329,-0.5100278868084952,0.07462752604029183,0.8825757575757576,0.11742424242424243,0.2529973528540835
831,prot-private,71,69,2,7999,761,3.282222777847231,1.714673163771733,0.08843078320229134,0.971830985915493,0.028169014084507043,0.2795489730786403
832,prot-private,421,380,41,7688,722,0.8704093804725769,-0.2002339901737152,0.4230923332629309,0.9026128266033254,0.09738717339667459,0.741785259616827
833,dna-private,163,161,2,7907,761,7.747628683445049,2.953754812306003,0.00010118798456433678,0.9877300613496932,0.012269938650306749,0.0013758654016301907
834,dna-private,39,35,4,8033,759,0.8267459230673472,-0.2744840688163277,0.5763509902567905,0.8974358974358975,0.10256410256410256,0.8877285057891666
835,dna-private,14,11,3,8057,760,0.34586901659012864,-1.5317023139427457,0.1142871290727978,0.7857142857142857,0.21428571428571427,0.3309938352826966
836,dna-private,115,77,38,7991,725,0.18384169032266562,-2.443464126946724,9.892338306695889e-14,0.6695652173913044,0.33043478260869563,8.696055534723364e-12
837,dna-private,252,241,11,7827,752,2.1049746216476763,1.0738028397316934,0.011865821671393613,0.9563492063492064,0.04365079365079365,0.06868729849596915
839,dna-private,18,15,3,8053,760,0.4718738358375761,-1.0835269148384212,0.19951958732975172,0.8333333333333334,0.16666666666666666,0.4834513077605523
840,dna-private,30,23,7,8045,756,0.30876320696084525,-1.6954272473903271,0.012212238797290944,0.7666666666666667,0.23333333333333334,0.06900589744999354
841,dna-private,60,58,2,8010,761,2.7551810237203496,1.462147111335045,0.16955229586736598,0.9666666666666667,0.03333333333333333,0.43588442510011166
842,dna-private,57,50,7,8018,756,0.6734846595160888,-0.5702830102125773,0.3380672986009499,0.8771929824561403,0.12280701754385964,0.6610938379263273
844,prot-private,13,13,0,8055,763,2.5590590279932965,1.3556134253808918,0.6199739488311733,1.0,0.0,0.8877285057891666
845,dna-private,33,28,5,8040,758,0.5279601990049752,-0.9214989207249574,0.20188821211829633,0.8484848484848485,0.15151515151515152,0.4854563879180408
846,dna-private,99,87,12,7981,751,0.6822140082696404,-0.5517037159934298,0.20745653256494015,0.8787878787878788,0.12121212121212122,0.4972642315126657
847,dna-private,44,41,3,8027,760,1.2939661974170509,0.37179992996121036,1.0,0.9318181818181818,0.06818181818181818,1.0
848,dna-private,49,45,4,8023,759,1.0642839336906393,0.08988308982527116,1.0,0.9183673469387755,0.08163265306122448,1.0
849,dna-private,116,111,5,7957,758,2.114817142138997,1.0805329259768917,0.130839686219491,0.9568965517241379,0.04310344827586207,0.365809181885855
850,dna-private,32,26,6,8042,757,0.4079001906656719,-1.2937119133946928,0.05320593297080169,0.8125,0.1875,0.19750641493945995
851,dna-private,84,73,11,7995,752,0.62420831201319,-0.6799005264473371,0.16706605637543664,0.8690476190476191,0.13095238095238096,0.43237747381629027
852,dna-private,21,17,4,8051,759,0.4006645137250031,-1.3195333568682468,0.10183922039866987,0.8095238095238095,0.19047619047619047,0.30697946818737804
853,prot-private,24,23,1,8045,762,2.1784959602237413,1.1233324379395262,0.7174205323835983,0.9583333333333334,0.041666666666666664,0.929036603167421
854,dna-private,16,13,3,8055,760,0.40885578315745913,-1.2903360478430472,0.15504769204284768,0.8125,0.1875,0.4121520927721268
855,prot-private,29,29,0,8039,763,5.603146961875739,2.486237332723165,0.17242845368326137,1.0,0.0,0.44009423019765564
856,dna-private,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.0
857,dna-private,32,28,4,8040,759,0.6608208955223881,-0.5976687885932205,0.3527235621150381,0.875,0.125,0.677143252816071
858,dna-private,60,56,4,8012,759,1.3262606090863704,0.40736429166036275,0.8168157466432637,0.9333333333333333,0.06666666666666667,0.9921476614111623
859,prot-private,33,20,13,8048,750,0.143370545955039,-2.8021794276760135,1.5140457786637842e-06,0.6060606060606061,0.3939393939393939,3.427001822364733e-05
860,prot-private,79,76,3,7992,760,2.4090757424090756,1.2684797532609589,0.15704646790986793,0.9620253164556962,0.0379746835443038,0.4157112385849445
861,prot-private,12,12,0,8056,763,2.369204989759821,1.2444030296948858,0.6160300460842021,1.0,0.0,0.8877285057891666
862,dna-private,31,22,9,8046,754,0.22907172646173393,-2.1261286921619806,0.0009044847682641359,0.7096774193548387,0.2903225806451613,0.008880395906593334
863,dna-private,46,40,6,8028,757,0.6286331174223551,-0.6697098172106793,0.2861923865624174,0.8695652173913043,0.13043478260869565,0.5882584128362903
864,dna-private,14,12,2,8056,761,0.5667825223435948,-0.8191328237820831,0.3441645340324851,0.8571428571428571,0.14285714285714285,0.6658405737389302
866,dna-private,84,81,3,7987,760,2.5691749092274945,1.3613051121481305,0.11643713434406215,0.9642857142857143,0.03571428571428571,0.3334336119852689
867,prot-private,23,22,1,8046,762,2.08351976137211,1.059022783504989,0.716472396975913,0.9565217391304348,0.043478260869565216,0.929036603167421
869,dna-private,57,56,1,8012,762,5.326010983524713,2.4130554037382184,0.059400973283665864,0.9824561403508771,0.017543859649122806,0.21551594103444832
870,dna-private,17,11,6,8057,757,0.17225187207811013,-2.537408432287962,0.002198420530932623,0.6470588235294118,0.35294117647058826,0.018304029971201136
871,dna-private,23,17,6,8051,757,0.2664058295035813,-1.9083024430191375,0.011466431173097915,0.7391304347826086,0.2608695652173913,0.06688751517640451
872,prot-private,268,260,8,7808,755,3.142610143442623,1.6519633096780095,0.00023999347311881233,0.9701492537313433,0.029850746268656716,0.0029549684963814677
873,dna-private,45,42,3,8026,760,1.3256915026164964,0.40674508960855665,1.0,0.9333333333333333,0.06666666666666667,1.0
874,dna-private,172,155,17,7913,746,0.8595683945257617,-0.21831565760702829,0.5821673322038301,0.9011627906976745,0.09883720930232558,0.8877285057891666
875,prot-private,37,35,2,8033,761,1.6578488733972363,0.7293124992717513,0.7674493121844022,0.9459459459459459,0.05405405405405406,0.9628139396140194
876,prot-private,18,18,0,8050,763,3.509036705794671,1.8110750389315806,0.39580838671128105,1.0,0.0,0.7127945220431836
877,dna-private,69,64,5,8004,758,1.2121939030484759,0.2776204913779883,0.8312801261172446,0.927536231884058,0.07246376811594203,1.0
878,dna-private,16,14,2,8054,761,0.6614104792649615,-0.5963821913846045,0.6433648787155277,0.875,0.125,0.8944167861510463
879,dna-private,32,28,4,8040,759,0.6608208955223881,-0.5976687885932205,0.3527235621150381,0.875,0.125,0.677143252816071
880,prot-private,16,14,2,8054,761,0.6614104792649615,-0.5963821913846045,0.6433648787155277,0.875,0.125,0.8944167861510463
881,dna-private,158,129,29,7939,734,0.41126520755241475,-1.2818590678211066,8.257257191696711e-05,0.8164556962025317,0.18354430379746836,0.0011475158891402046
882,prot-private,33,32,1,8036,762,3.0343454454952714,1.60138533876003,0.35982551827944353,0.9696969696969697,0.030303030303030304,0.6879820228104687
883,dna-private,50,42,8,8026,755,0.4938636929977573,-1.0178151837887939,0.073779988843333,0.84,0.16,0.2503486156443436
884,dna-private,15,12,3,8056,760,0.37735849056603776,-1.4059923596758368,0.13412797121574013,0.8,0.2,0.36953624722703915
885,prot-private,238,235,3,7833,760,7.600323418017788,2.9260608111407933,1.6614981327030154e-06,0.9873949579831933,0.012605042016806723,3.651431942800813e-05
886,prot-private,11,8,3,8060,760,0.25144747725392885,-1.9916710158055382,0.06272898865567579,0.7272727272727273,0.2727272727272727,0.2222264077961148
887,dna-private,31,23,8,8045,755,0.26981044126786824,-1.8899819153413544,0.003922942595776466,0.7419354838709677,0.25806451612903225,0.029075927474578513
888,dna-private,71,69,2,7999,761,3.282222777847231,1.714673163771733,0.08843078320229134,0.971830985915493,0.028169014084507043,0.2795489730786403
890,dna-private,19,14,5,8054,758,0.2635212316861187,-1.9240088916044207,0.019870482712073607,0.7368421052631579,0.2631578947368421,0.09882950612057663
891,dna-private,130,118,12,7950,751,0.9289098532494758,-0.10638949890412329,0.75337014362776,0.9076923076923077,0.09230769230769231,0.9524232368750051
892,prot-private,14,12,2,8056,761,0.5667825223435948,-0.8191328237820831,0.3441645340324851,0.8571428571428571,0.14285714285714285,0.6658405737389302
893,dna-private,53,51,2,8017,761,2.420543844330797,1.2753312265787462,0.3216808357150166,0.9622641509433962,0.03773584905660377,0.6362917629527801
894,prot-private,28,26,2,8042,761,1.2301666252176076,0.29885374084427707,1.0,0.9285714285714286,0.07142857142857142,1.0
895,dna-private,43,34,9,8034,754,0.35454872348076233,-1.4959441929687753,0.009926131263223923,0.7906976744186046,0.20930232558139536,0.05965147245625824
896,prot-private,38,34,4,8034,759,0.8030246452576549,-0.3164838293796611,0.5664327681214596,0.8947368421052632,0.10526315789473684,0.88148038843109
897,prot-private,16,14,2,8054,761,0.6614104792649615,-0.5963821913846045,0.6433648787155277,0.875,0.125,0.8944167861510463
898,prot-private,185,174,11,7894,752,1.5068751871386783,0.591559924995965,0.23261557247310444,0.9405405405405406,0.05945945945945946,0.5348460242994737
899,dna-private,17,16,1,8052,762,1.5141579731743666,0.5985157305719824,1.0,0.9411764705882353,0.058823529411764705,1.0
901,prot-private,10,10,0,8058,763,1.9896382701495317,0.9925061627800148,1.0,1.0,0.0,1.0
902,dna-private,22,18,4,8050,759,0.42428571428571427,-1.236891991031563,0.11640137205561549,0.8181818181818182,0.18181818181818182,0.3334336119852689
903,prot-private,21,21,0,8047,763,4.079589934762349,2.028424145133909,0.25142759190310204,1.0,0.0,0.549679755577632
904,prot-private,13,12,1,8056,762,1.1350546176762661,0.18276172020769355,1.0,0.9230769230769231,0.07692307692307693,1.0
905,dna-private,15,14,1,8054,762,1.3245592252296996,0.40551235260517215,1.0,0.9333333333333333,0.06666666666666667,1.0
906,dna-private,40,34,6,8034,757,0.5339390921915194,-0.9052529155305519,0.15359564215460278,0.85,0.15,0.41031203345893885
907,dna-private,143,136,7,7932,756,1.8517397881996975,0.8888813811849602,0.1316297466553708,0.951048951048951,0.04895104895104895,0.36608507770581933
908,prot-private,26,17,9,8051,754,0.1769000400226335,-2.4989937204573613,0.00020777740858706425,0.6538461538461539,0.34615384615384615,0.002600657630659281
909,dna-private,10,8,2,8060,761,0.37766749379652603,-1.4048114799117843,0.21174867571160536,0.8,0.2,0.49903027017397994
910,prot-private,24,24,0,8044,763,4.650568711542047,2.2174071521673038,0.26199068748151555,1.0,0.0,0.5607728191846709
911,prot-private,53,51,2,8017,761,2.420543844330797,1.2753312265787462,0.3216808357150166,0.9622641509433962,0.03773584905660377,0.6362917629527801
912,dna-private,14,11,3,8057,760,0.34586901659012864,-1.5317023139427457,0.1142871290727978,0.7857142857142857,0.21428571428571427,0.3309938352826966
913,dna-private,70,66,4,8002,759,1.5650462384403898,0.6462052814283178,0.5213085110320503,0.9428571428571428,0.05714285714285714,0.8346235373575394
914,prot-private,69,33,36,8035,727,0.08293922422733872,-3.591801636726721,7.995318747902132e-21,0.4782608695652174,0.5217391304347826,1.6790169370594478e-18
915,dna-private,137,119,18,7949,745,0.6196097342782461,-0.690568285355367,0.0652757779433194,0.8686131386861314,0.13138686131386862,0.22888909148956155
916,dna-private,12,12,0,8056,763,2.369204989759821,1.2444030296948858,0.6160300460842021,1.0,0.0,0.8877285057891666
917,prot-private,11,10,1,8058,762,0.9456440804169769,-0.08063080776791416,1.0,0.9090909090909091,0.09090909090909091,1.0
918,dna-private,53,52,1,8016,762,4.9431137724550895,2.3054201124392057,0.08570192744399394,0.9811320754716981,0.018867924528301886,0.27637194681185406
919,dna-private,118,88,30,7980,733,0.2694402673350042,-1.8919626199471173,4.295077702157225e-08,0.7457627118644068,0.2542372881355932,1.4626480823562442e-06
920,prot-private,374,365,9,7703,754,3.9697376202633894,1.9890436556165556,7.153360612624148e-07,0.9759358288770054,0.02406417112299465,1.8147451755516294e-05
921,dna-private,10,8,2,8060,761,0.37766749379652603,-1.4048114799117843,0.21174867571160536,0.8,0.2,0.49903027017397994
922,prot-private,135,132,3,7936,760,4.213709677419355,2.07509091658137,0.004720847629164753,0.9777777777777777,0.022222222222222223,0.03354559529973961
924,prot-private,49,38,11,8030,752,0.32351409487150457,-1.6280995259207514,0.0025666971702589785,0.7755102040816326,0.22448979591836735,0.020382595175586007
925,prot-private,912,851,61,7217,702,1.3570008881579694,0.44042166500192453,0.025091547053315455,0.9331140350877193,0.0668859649122807,0.11566591202625906
926,dna-private,32,28,4,8040,759,0.6608208955223881,-0.5976687885932205,0.3527235621150381,0.875,0.125,0.677143252816071
927,prot-private,25,24,1,8044,762,2.2734957732471406,1.1849123219091262,0.7193889252568892,0.96,0.04,0.929036603167421
928,dna-private,34,27,7,8041,756,0.3626414625046636,-1.4633842102627974,0.023897733564864732,0.7941176470588235,0.20588235294117646,0.11218859492620603
929,dna-private,11,10,1,8058,762,0.9456440804169769,-0.08063080776791416,1.0,0.9090909090909091,0.09090909090909091,1.0
930,prot-private,78,71,7,7997,756,0.9588595723396274,-0.06060855088874098,0.8397622399026872,0.9102564102564102,0.08974358974358974,1.0
931,prot-private,44,30,14,8038,749,0.19967653645185368,-2.3242632800490797,1.1298277677174185e-05,0.6818181818181818,0.3181818181818182,0.0001950113681265681
932,dna-private,79,76,3,7992,760,2.4090757424090756,1.2684797532609589,0.15704646790986793,0.9620253164556962,0.0379746835443038,0.4157112385849445
933,dna-private,68,61,7,8007,756,0.8227800674409891,-0.28142125113676786,0.6617752807851063,0.8970588235294118,0.10294117647058823,0.901825343293552
934,dna-private,61,55,6,8013,757,0.8659886018553185,-0.207580058567031,0.6489053231268938,0.9016393442622951,0.09836065573770492,0.89997229635986
935,prot-private,24,23,1,8045,762,2.1784959602237413,1.1233324379395262,0.7174205323835983,0.9583333333333334,0.041666666666666664,0.929036603167421
936,dna-private,159,152,7,7916,756,2.0737746336533602,1.052259118559542,0.06229904715334973,0.9559748427672956,0.0440251572327044,0.2222264077961148
937,prot-private,20,19,1,8049,762,1.798732761833768,0.8469808609552302,1.0,0.95,0.05,1.0
